Algorithm,Dataset,Comparison,Raw Eigs,Unfolded,Largest,Largest20,Noise,Noise (shift),Brody,Rigidity,Levelvar,Guess,Mean (all),Mean (obs),Mean (spec),Max (all),Max (obs),Max (spec)
KNN-8,OSTEO,allpain_v_nopain,0.7105263157894737,,0.6973684210526315,0.7236842105263158,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7105263157894737,0.7105263157894737,0.7368421052631579,-0.016447368421052655,-0.010526315789473828,-0.01754385964912275,0.0,0.0,0.0
KNN-9,OSTEO,allpain_v_nopain,0.6578947368421053,,0.7105263157894737,0.6842105263157895,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7105263157894737,0.6842105263157895,0.7368421052631579,-0.0296052631578948,-0.015789473684210575,-0.026315789473684292,0.0,0.0,0.0
KNN-10,OSTEO,allpain_v_nopain,0.7105263157894737,,0.6973684210526315,0.7105263157894737,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7236842105263158,0.7105263157894737,0.7368421052631579,-0.016447368421052655,-0.007894736842105288,-0.013157894736842035,0.0,0.0,0.0
KNN-20,OSTEO,allpain_v_nopain,0.7368421052631579,,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,-1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0
Logistic Regression,OSTEO,allpain_v_duloxetine,0.7333333333333333,,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.72,0.7333333333333333,0.7466666666666667,-0.00666666666666671,-0.008000000000000007,-0.013333333333333308,0.0,0.0,0.0
LDA,OSTEO,allpain_v_duloxetine,0.36,,0.7466666666666667,0.56,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.68,0.4533333333333333,0.7466666666666667,-0.11666666666666681,-0.07199999999999995,-0.12,0.0,0.0,0.0
SVM,OSTEO,allpain_v_duloxetine,0.7466666666666667,,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.0,0.0,0.0,0.0,0.0,0.0
KNN-1,OSTEO,allpain_v_duloxetine,0.4,,0.4133333333333333,0.4,0.4933333333333334,0.4666666666666667,0.2933333333333333,0.38666666666666666,0.38666666666666666,0.7466666666666667,-0.3416666666666667,-0.3413333333333333,-0.39111111111111113,-0.2533333333333333,-0.2533333333333333,-0.36000000000000004
KNN-2,OSTEO,allpain_v_duloxetine,0.6933333333333334,,0.7066666666666667,0.68,0.72,0.6933333333333334,0.7466666666666667,0.7066666666666667,0.6533333333333333,0.7466666666666667,-0.046666666666666634,-0.04266666666666674,-0.04444444444444451,0.0,0.0,0.0
KNN-3,OSTEO,allpain_v_duloxetine,0.5866666666666667,,0.5733333333333334,0.6133333333333333,0.6933333333333334,0.6933333333333334,0.7466666666666667,0.64,0.5333333333333333,0.7466666666666667,-0.11166666666666669,-0.08533333333333337,-0.10666666666666669,0.0,0.0,0.0
KNN-4,OSTEO,allpain_v_duloxetine,0.7466666666666667,,0.7466666666666667,0.7333333333333333,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,-0.0016666666666667052,0.0,0.0,0.0,0.0,0.0
KNN-5,OSTEO,allpain_v_duloxetine,0.72,,0.68,0.7066666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.68,0.7066666666666667,0.7466666666666667,-0.030000000000000027,-0.021333333333333315,-0.03555555555555556,0.0,0.0,0.0
KNN-6,OSTEO,allpain_v_duloxetine,0.7466666666666667,,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.0,0.0,0.0,0.0,0.0,0.0
KNN-7,OSTEO,allpain_v_duloxetine,0.7466666666666667,,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7333333333333333,0.7333333333333333,0.7466666666666667,-0.0033333333333332993,-0.005333333333333301,-0.008888888888888946,0.0,0.0,0.0
KNN-8,OSTEO,allpain_v_duloxetine,0.7466666666666667,,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.0,0.0,0.0,0.0,0.0,0.0
KNN-9,OSTEO,allpain_v_duloxetine,0.7466666666666667,,0.7333333333333333,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,-0.0016666666666667052,0.0,0.0,0.0,0.0,0.0
KNN-10,OSTEO,allpain_v_duloxetine,0.7466666666666667,,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.0,0.0,0.0,0.0,0.0,0.0
KNN-20,OSTEO,allpain_v_duloxetine,0.7466666666666667,,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.0,0.0,0.0,0.0,0.0,0.0
Logistic Regression,OSTEO,allpain_v_pain,0.5591397849462365,,0.6021505376344086,0.5913978494623656,0.6021505376344086,0.6021505376344086,0.5913978494623656,0.6021505376344086,0.6021505376344086,0.6021505376344086,-0.008064516129032251,-0.0021505376344086446,-0.0035842293906809264,0.0,0.0,0.0
LDA,OSTEO,allpain_v_pain,0.11827956989247312,,0.6021505376344086,0.3333333333333333,0.6021505376344086,0.6021505376344086,0.5806451612903226,0.5053763440860215,0.3978494623655914,0.6021505376344086,-0.13440860215053768,-0.06451612903225801,-0.10752688172043012,0.0,0.0,-0.021505376344086002
SVM,OSTEO,allpain_v_pain,0.6021505376344086,,0.6021505376344086,0.6021505376344086,0.6021505376344086,0.6021505376344086,0.5698924731182796,0.6021505376344086,0.6021505376344086,0.6021505376344086,-0.004032258064516014,-0.006451612903225823,-0.010752688172043001,0.0,0.0,0.0
KNN-1,OSTEO,allpain_v_pain,0.1827956989247312,,0.1720430107526882,0.1935483870967742,0.4623655913978494,0.5483870967741935,0.3655913978494624,0.2043010752688172,0.16129032258064516,0.6021505376344086,-0.3158602150537635,-0.253763440860215,-0.3584229390681004,-0.05376344086021512,-0.05376344086021512,-0.23655913978494625
KNN-2,OSTEO,allpain_v_pain,0.5268817204301075,,0.5376344086021505,0.4946236559139785,0.5806451612903226,0.6021505376344086,0.5806451612903226,0.4731182795698925,0.4731182795698925,0.6021505376344086,-0.06854838709677424,-0.06021505376344083,-0.09318996415770608,0.0,0.0,-0.021505376344086002
KNN-3,OSTEO,allpain_v_pain,0.3010752688172043,,0.26881720430107525,0.27956989247311825,0.6129032258064516,0.6021505376344086,0.5806451612903226,0.3118279569892473,0.27956989247311825,0.6021505376344086,-0.19758064516129037,-0.12473118279569884,-0.2114695340501792,0.010752688172043001,0.010752688172043001,-0.021505376344086002
KNN-4,OSTEO,allpain_v_pain,0.5268817204301075,,0.5483870967741935,0.5268817204301075,0.5913978494623656,0.6021505376344086,0.5806451612903226,0.4838709677419355,0.4838709677419355,0.6021505376344086,-0.05913978494623662,-0.053763440860215006,-0.08602150537634412,0.0,0.0,-0.021505376344086002
KNN-5,OSTEO,allpain_v_pain,0.3978494623655914,,0.3440860215053764,0.3225806451612903,0.6559139784946236,0.6021505376344086,0.5806451612903226,0.4086021505376344,0.3870967741935484,0.6021505376344086,-0.13978494623655918,-0.07526881720430101,-0.1433691756272401,0.053763440860215006,0.053763440860215006,-0.021505376344086002
KNN-6,OSTEO,allpain_v_pain,0.5483870967741935,,0.5161290322580645,0.5268817204301075,0.6129032258064516,0.6021505376344086,0.6021505376344086,0.5053763440860215,0.5698924731182796,0.6021505376344086,-0.04166666666666674,-0.023655913978494647,-0.043010752688172116,0.010752688172043001,0.010752688172043001,0.0
KNN-7,OSTEO,allpain_v_pain,0.4623655913978494,,0.3870967741935484,0.41935483870967744,0.6021505376344086,0.6021505376344086,0.6021505376344086,0.4838709677419355,0.3763440860215054,0.6021505376344086,-0.11021505376344093,-0.06881720430107519,-0.11469534050179214,0.0,0.0,0.0
KNN-8,OSTEO,allpain_v_pain,0.5591397849462365,,0.5376344086021505,0.5698924731182796,0.6021505376344086,0.6021505376344086,0.6021505376344086,0.5376344086021505,0.5806451612903226,0.6021505376344086,-0.02822580645161299,-0.017204301075268824,-0.028673835125448077,0.0,0.0,0.0
KNN-9,OSTEO,allpain_v_pain,0.5268817204301075,,0.4623655913978494,0.4838709677419355,0.5913978494623656,0.6021505376344086,0.6021505376344086,0.5161290322580645,0.4731182795698925,0.6021505376344086,-0.06989247311827962,-0.04516129032258065,-0.07168458781362008,0.0,0.0,0.0
KNN-10,OSTEO,allpain_v_pain,0.6021505376344086,,0.5698924731182796,0.5806451612903226,0.6021505376344086,0.6021505376344086,0.6021505376344086,0.5161290322580645,0.5591397849462365,0.6021505376344086,-0.022849462365591378,-0.02580645161290318,-0.043010752688172116,0.0,0.0,0.0
KNN-20,OSTEO,allpain_v_pain,0.6021505376344086,,0.6021505376344086,0.6021505376344086,0.6021505376344086,0.6021505376344086,0.6021505376344086,0.5483870967741935,0.5913978494623656,0.6021505376344086,-0.008064516129032251,-0.012903225806451646,-0.021505376344086113,0.0,0.0,0.0
Logistic Regression,OSTEO,nopain_v_pain,0.5087719298245614,0.5789473684210527,0.6491228070175439,0.543859649122807,0.6491228070175439,0.6491228070175439,0.6491228070175439,0.6842105263157895,0.6140350877192983,0.6491228070175439,-0.03508771929824561,0.0,1.1102230246251565e-16,0.03508771929824561,0.03508771929824561,0.03508771929824561
LDA,OSTEO,nopain_v_pain,0.5263157894736842,0.42105263157894735,0.6140350877192983,0.4736842105263158,0.631578947368421,0.6491228070175439,0.6491228070175439,0.6491228070175439,0.4912280701754386,0.6491228070175439,-0.08187134502923987,-0.03508771929824561,-0.052631578947368474,0.0,0.0,0.0
SVM,OSTEO,nopain_v_pain,0.6491228070175439,0.6491228070175439,0.631578947368421,0.5964912280701754,0.631578947368421,0.6491228070175439,0.6491228070175439,0.5964912280701754,0.6491228070175439,0.6491228070175439,-0.015594541910331494,-0.01403508771929829,-0.01754385964912286,0.0,0.0,0.0
KNN-1,OSTEO,nopain_v_pain,0.5263157894736842,0.4736842105263158,0.5087719298245614,0.5087719298245614,0.3684210526315789,0.4035087719298245,0.3684210526315789,0.6666666666666666,0.4912280701754386,0.6491228070175439,-0.1695906432748538,-0.18947368421052635,-0.14035087719298256,0.01754385964912275,0.01754385964912275,0.01754385964912275
KNN-2,OSTEO,nopain_v_pain,0.3859649122807017,0.43859649122807015,0.4736842105263158,0.42105263157894735,0.3333333333333333,0.4035087719298245,0.3508771929824561,0.5964912280701754,0.4035087719298245,0.6491228070175439,-0.2261208576998051,-0.2315789473684211,-0.19883040935672525,-0.052631578947368474,-0.052631578947368474,-0.052631578947368474
KNN-3,OSTEO,nopain_v_pain,0.543859649122807,0.5614035087719298,0.3684210526315789,0.631578947368421,0.3333333333333333,0.3684210526315789,0.3859649122807017,0.6842105263157895,0.42105263157894735,0.6491228070175439,-0.17153996101364527,-0.21052631578947378,-0.15204678362573104,0.03508771929824561,0.03508771929824561,0.03508771929824561
KNN-4,OSTEO,nopain_v_pain,0.5614035087719298,0.5087719298245614,0.3333333333333333,0.5087719298245614,0.3508771929824561,0.4035087719298245,0.3508771929824561,0.631578947368421,0.3157894736842105,0.6491228070175439,-0.2085769980506823,-0.23859649122807025,-0.21637426900584794,-0.01754385964912286,-0.01754385964912286,-0.01754385964912286
KNN-5,OSTEO,nopain_v_pain,0.543859649122807,0.5263157894736842,0.4912280701754386,0.5789473684210527,0.19298245614035087,0.3333333333333333,0.3508771929824561,0.6491228070175439,0.4912280701754386,0.6491228070175439,-0.1871345029239766,-0.24561403508771928,-0.15204678362573104,0.0,0.0,0.0
KNN-6,OSTEO,nopain_v_pain,0.4912280701754386,0.4912280701754386,0.5263157894736842,0.543859649122807,0.19298245614035087,0.3333333333333333,0.3508771929824561,0.6842105263157895,0.42105263157894735,0.6491228070175439,-0.20077972709551656,-0.25263157894736843,-0.16374269005847952,0.03508771929824561,0.03508771929824561,0.03508771929824561
KNN-7,OSTEO,nopain_v_pain,0.543859649122807,0.456140350877193,0.5614035087719298,0.5789473684210527,0.6140350877192983,0.5263157894736842,0.3508771929824561,0.631578947368421,0.543859649122807,0.6491228070175439,-0.1150097465886939,-0.11578947368421055,-0.14035087719298256,-0.01754385964912286,-0.01754385964912286,-0.01754385964912286
KNN-8,OSTEO,nopain_v_pain,0.4912280701754386,0.4912280701754386,0.5614035087719298,0.543859649122807,0.6140350877192983,0.5263157894736842,0.3508771929824561,0.5964912280701754,0.456140350877193,0.6491228070175439,-0.13450292397660824,-0.14035087719298245,-0.18128654970760238,-0.03508771929824561,-0.03508771929824561,-0.052631578947368474
KNN-9,OSTEO,nopain_v_pain,0.5614035087719298,0.5087719298245614,0.5789473684210527,0.5263157894736842,0.6140350877192983,0.4736842105263158,0.3508771929824561,0.631578947368421,0.5789473684210527,0.6491228070175439,-0.11306042884990253,-0.11929824561403501,-0.1286549707602339,-0.01754385964912286,-0.01754385964912286,-0.01754385964912286
KNN-10,OSTEO,nopain_v_pain,0.456140350877193,0.5263157894736842,0.5263157894736842,0.5789473684210527,0.6140350877192983,0.4736842105263158,0.3508771929824561,0.6140350877192983,0.5614035087719298,0.6491228070175439,-0.12670565302144243,-0.12631578947368416,-0.14035087719298256,-0.03508771929824561,-0.03508771929824561,-0.03508771929824561
KNN-20,OSTEO,nopain_v_pain,0.6491228070175439,0.5964912280701754,0.5614035087719298,0.4912280701754386,0.4912280701754386,0.4912280701754386,0.3508771929824561,0.6491228070175439,0.543859649122807,0.6491228070175439,-0.11306042884990264,-0.14385964912280702,-0.13450292397660824,0.0,0.0,0.0
Logistic Regression,OSTEO,duloxetine_v_nopain,0.6666666666666666,,0.2307692307692308,0.6666666666666666,0.41025641025641024,0.20512820512820512,0.0,0.7179487179487181,0.6666666666666666,0.5128205128205128,-0.06730769230769224,-0.11282051282051275,-0.051282051282051266,0.2051282051282053,0.2051282051282053,0.2051282051282053
LDA,OSTEO,duloxetine_v_nopain,0.4358974358974359,,0.15384615384615385,0.6410256410256411,0.6410256410256411,0.20512820512820512,0.0,0.4615384615384616,0.5384615384615384,0.5128205128205128,-0.12820512820512814,-0.14358974358974352,-0.17948717948717946,0.1282051282051283,0.1282051282051283,0.02564102564102566
SVM,OSTEO,duloxetine_v_nopain,0.6666666666666666,,0.6153846153846154,0.6410256410256411,0.5897435897435898,0.41025641025641024,0.02564102564102564,0.7435897435897436,0.6923076923076923,0.5128205128205128,0.03525641025641024,-0.02051282051282044,-0.02564102564102555,0.23076923076923084,0.23076923076923084,0.23076923076923084
KNN-1,OSTEO,duloxetine_v_nopain,0.5128205128205128,,0.38461538461538464,0.6666666666666666,0.5128205128205128,0.41025641025641024,0.4871794871794872,0.5641025641025641,0.6153846153846154,0.5128205128205128,0.0064102564102563875,0.00512820512820511,0.042735042735042805,0.15384615384615385,0.10256410256410264,0.10256410256410264
KNN-2,OSTEO,duloxetine_v_nopain,0.6153846153846154,,0.4871794871794872,0.5897435897435898,0.4615384615384616,0.4615384615384616,0.4871794871794872,0.6153846153846154,0.5641025641025641,0.5128205128205128,0.022435897435897578,0.005128205128205332,0.042735042735042805,0.10256410256410264,0.10256410256410264,0.10256410256410264
KNN-3,OSTEO,duloxetine_v_nopain,0.5897435897435898,,0.35897435897435903,0.6923076923076923,0.4871794871794872,0.4615384615384616,0.4871794871794872,0.6153846153846154,0.5641025641025641,0.5128205128205128,0.019230769230769273,0.010256410256410442,0.042735042735042805,0.17948717948717952,0.10256410256410264,0.10256410256410264
KNN-4,OSTEO,duloxetine_v_nopain,0.5641025641025641,,0.5641025641025641,0.6153846153846154,0.41025641025641024,0.4871794871794872,0.4871794871794872,0.6666666666666666,0.7179487179487181,0.5128205128205128,0.05128205128205132,0.0410256410256411,0.11111111111111116,0.2051282051282053,0.2051282051282053,0.2051282051282053
KNN-5,OSTEO,duloxetine_v_nopain,0.5384615384615384,,0.5641025641025641,0.6666666666666666,0.41025641025641024,0.41025641025641024,0.4871794871794872,0.6666666666666666,0.5641025641025641,0.5128205128205128,0.02564102564102566,-0.00512820512820511,0.05982905982905984,0.15384615384615385,0.15384615384615385,0.15384615384615385
KNN-6,OSTEO,duloxetine_v_nopain,0.4871794871794872,,0.5128205128205128,0.6153846153846154,0.4358974358974359,0.4871794871794872,0.4871794871794872,0.7435897435897436,0.6923076923076923,0.5128205128205128,0.044871794871794934,0.05641025641025654,0.1282051282051283,0.23076923076923084,0.23076923076923084,0.23076923076923084
KNN-7,OSTEO,duloxetine_v_nopain,0.5384615384615384,,0.5897435897435898,0.6410256410256411,0.6153846153846154,0.28205128205128205,0.4871794871794872,0.7435897435897436,0.5897435897435898,0.5128205128205128,0.04807692307692313,0.030769230769230882,0.09401709401709413,0.23076923076923084,0.23076923076923084,0.23076923076923084
KNN-8,OSTEO,duloxetine_v_nopain,0.5128205128205128,,0.6153846153846154,0.6666666666666666,0.6666666666666666,0.28205128205128205,0.4871794871794872,0.7179487179487181,0.6923076923076923,0.5128205128205128,0.0673076923076924,0.05641025641025654,0.11965811965811979,0.2051282051282053,0.2051282051282053,0.2051282051282053
KNN-9,OSTEO,duloxetine_v_nopain,0.5641025641025641,,0.5128205128205128,0.6666666666666666,0.6666666666666666,0.4358974358974359,0.4871794871794872,0.7179487179487181,0.6923076923076923,0.5128205128205128,0.08012820512820518,0.0871794871794872,0.11965811965811979,0.2051282051282053,0.2051282051282053,0.2051282051282053
KNN-10,OSTEO,duloxetine_v_nopain,0.4871794871794872,,0.6410256410256411,0.6410256410256411,0.6666666666666666,0.5641025641025641,0.4871794871794872,0.7179487179487181,0.6923076923076923,0.5128205128205128,0.09935897435897445,0.11282051282051297,0.11965811965811979,0.2051282051282053,0.2051282051282053,0.2051282051282053
KNN-20,OSTEO,duloxetine_v_nopain,0.5641025641025641,,0.4358974358974359,0.6923076923076923,0.6923076923076923,0.5128205128205128,0.5128205128205128,0.5384615384615384,0.6923076923076923,0.5128205128205128,0.0673076923076924,0.07692307692307698,0.06837606837606836,0.17948717948717952,0.17948717948717952,0.17948717948717952
Logistic Regression,OSTEO,duloxetine_v_pain,0.6607142857142857,,0.6607142857142857,0.6428571428571429,0.6607142857142857,0.6607142857142857,0.6607142857142857,0.6607142857142857,0.6428571428571429,0.6607142857142857,-0.004464285714285587,-0.0035714285714285587,-0.005952380952380931,0.0,0.0,0.0
LDA,OSTEO,duloxetine_v_pain,0.4642857142857143,,0.6428571428571429,0.6071428571428571,0.6607142857142857,0.6607142857142857,0.6607142857142857,0.7142857142857143,0.5714285714285714,0.6607142857142857,-0.0379464285714286,-0.0071428571428570065,-0.011904761904761862,0.0535714285714286,0.0535714285714286,0.0535714285714286
SVM,OSTEO,duloxetine_v_pain,0.6428571428571429,,0.5892857142857143,0.6607142857142857,0.6607142857142857,0.6607142857142857,0.6607142857142857,0.6428571428571429,0.6428571428571429,0.6607142857142857,-0.015625,-0.0071428571428571175,-0.011904761904761862,0.0,0.0,0.0
KNN-1,OSTEO,duloxetine_v_pain,0.5357142857142857,,0.5714285714285714,0.5892857142857143,0.35714285714285715,0.3035714285714285,0.375,0.5535714285714286,0.6071428571428571,0.6607142857142857,-0.17410714285714285,-0.22142857142857147,-0.14880952380952384,-0.0535714285714286,-0.0535714285714286,-0.0535714285714286
KNN-2,OSTEO,duloxetine_v_pain,0.4642857142857143,,0.625,0.5178571428571429,0.32142857142857145,0.3035714285714285,0.375,0.44642857142857145,0.5178571428571429,0.6607142857142857,-0.21428571428571425,-0.2678571428571428,-0.21428571428571425,-0.0357142857142857,-0.1428571428571428,-0.1428571428571428
KNN-3,OSTEO,duloxetine_v_pain,0.5357142857142857,,0.6428571428571429,0.5714285714285714,0.3928571428571429,0.25,0.375,0.5535714285714286,0.6071428571428571,0.6607142857142857,-0.1696428571428571,-0.22500000000000003,-0.14880952380952384,-0.017857142857142794,-0.0535714285714286,-0.0535714285714286
