Algorithm,Dataset,Comparison,Raw Eigs,Unfolded,Largest,Largest20,Noise,Noise (shift),Brody,Rigidity,Levelvar,Guess,Mean (all),Mean (obs),Mean (spec),Max (all),Max (obs),Max (spec)
KNN-7,OSTEO,allpain_v_duloxetine,0.7466666666666667,,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7333333333333333,0.7466666666666667,-0.0016666666666667052,-0.002666666666666706,-0.004444444444444473,0.0,0.0,0.0
KNN-8,OSTEO,allpain_v_duloxetine,0.7466666666666667,,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.0,0.0,0.0,0.0,0.0,0.0
KNN-9,OSTEO,allpain_v_duloxetine,0.7466666666666667,,0.7333333333333333,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,-0.0016666666666667052,0.0,0.0,0.0,0.0,0.0
KNN-10,OSTEO,allpain_v_duloxetine,0.7466666666666667,,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.0,0.0,0.0,0.0,0.0,0.0
KNN-20,OSTEO,allpain_v_duloxetine,0.7466666666666667,,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.7466666666666667,0.0,0.0,0.0,0.0,0.0,0.0
Logistic Regression,OSTEO,allpain_v_pain,0.5591397849462365,,0.6021505376344086,0.5913978494623656,0.6021505376344086,0.6021505376344086,0.6021505376344086,0.5913978494623656,0.5913978494623656,0.6021505376344086,-0.009408602150537626,-0.004301075268817178,-0.007168458781361964,0.0,0.0,0.0
LDA,OSTEO,allpain_v_pain,0.11827956989247312,,0.6021505376344086,0.3333333333333333,0.6021505376344086,0.6021505376344086,0.6021505376344086,0.4838709677419355,0.5913978494623656,0.6021505376344086,-0.11021505376344093,-0.02580645161290318,-0.043010752688172116,0.0,0.0,0.0
SVM,OSTEO,allpain_v_pain,0.6021505376344086,,0.6021505376344086,0.6021505376344086,0.6021505376344086,0.6021505376344086,0.6021505376344086,0.5806451612903226,0.5806451612903226,0.6021505376344086,-0.005376344086021501,-0.008602150537634468,-0.014336917562723928,0.0,0.0,0.0
KNN-1,OSTEO,allpain_v_pain,0.1827956989247312,,0.1720430107526882,0.1935483870967742,0.4623655913978494,0.5483870967741935,0.3978494623655914,0.15053763440860216,0.1935483870967742,0.6021505376344086,-0.3145161290322581,-0.25161290322580643,-0.3548387096774194,-0.05376344086021512,-0.05376344086021512,-0.20430107526881724
KNN-2,OSTEO,allpain_v_pain,0.5268817204301075,,0.5376344086021505,0.4946236559139785,0.5806451612903226,0.6021505376344086,0.6021505376344086,0.4838709677419355,0.4623655913978494,0.6021505376344086,-0.0658602150537635,-0.05591397849462365,-0.08602150537634412,0.0,0.0,0.0
KNN-3,OSTEO,allpain_v_pain,0.3010752688172043,,0.26881720430107525,0.27956989247311825,0.6129032258064516,0.6021505376344086,0.6021505376344086,0.27956989247311825,0.25806451612903225,0.6021505376344086,-0.2016129032258065,-0.13118279569892483,-0.22222222222222227,0.010752688172043001,0.010752688172043001,0.0
KNN-4,OSTEO,allpain_v_pain,0.5268817204301075,,0.5483870967741935,0.5268817204301075,0.5913978494623656,0.6021505376344086,0.6021505376344086,0.4946236559139785,0.5053763440860215,0.6021505376344086,-0.05241935483870974,-0.043010752688172005,-0.06810035842293916,0.0,0.0,0.0
KNN-5,OSTEO,allpain_v_pain,0.3978494623655914,,0.3440860215053764,0.3225806451612903,0.6559139784946236,0.6021505376344086,0.6021505376344086,0.3118279569892473,0.2903225806451613,0.6021505376344086,-0.16129032258064518,-0.10967741935483866,-0.2007168458781362,0.053763440860215006,0.053763440860215006,0.0
KNN-6,OSTEO,allpain_v_pain,0.5483870967741935,,0.5161290322580645,0.5268817204301075,0.6129032258064516,0.6021505376344086,0.6021505376344086,0.5268817204301075,0.5053763440860215,0.6021505376344086,-0.04704301075268824,-0.032258064516129004,-0.057347670250896154,0.010752688172043001,0.010752688172043001,0.0
KNN-7,OSTEO,allpain_v_pain,0.4623655913978494,,0.3870967741935484,0.41935483870967744,0.6021505376344086,0.6021505376344086,0.6021505376344086,0.4086021505376344,0.4086021505376344,0.6021505376344086,-0.11559139784946243,-0.07741935483870965,-0.12903225806451613,0.0,0.0,0.0
KNN-8,OSTEO,allpain_v_pain,0.5591397849462365,,0.5376344086021505,0.5698924731182796,0.6021505376344086,0.6021505376344086,0.6021505376344086,0.5161290322580645,0.5161290322580645,0.6021505376344086,-0.03897849462365599,-0.03440860215053765,-0.057347670250896154,0.0,0.0,0.0
KNN-9,OSTEO,allpain_v_pain,0.5268817204301075,,0.4623655913978494,0.4838709677419355,0.5913978494623656,0.6021505376344086,0.6021505376344086,0.4408602150537633,0.4086021505376344,0.6021505376344086,-0.0873655913978495,-0.07311827956989247,-0.11827956989247312,0.0,0.0,0.0
KNN-10,OSTEO,allpain_v_pain,0.6021505376344086,,0.5698924731182796,0.5806451612903226,0.6021505376344086,0.6021505376344086,0.6021505376344086,0.5698924731182796,0.5591397849462365,0.6021505376344086,-0.016129032258064613,-0.01505376344086018,-0.02508960573476704,0.0,0.0,0.0
KNN-20,OSTEO,allpain_v_pain,0.6021505376344086,,0.6021505376344086,0.6021505376344086,0.6021505376344086,0.6021505376344086,0.6021505376344086,0.5913978494623656,0.6021505376344086,0.6021505376344086,-0.0013440860215052641,-0.0021505376344086446,-0.0035842293906809264,0.0,0.0,0.0
Logistic Regression,OSTEO,nopain_v_pain,0.5087719298245614,0.5964912280701754,0.6491228070175439,0.543859649122807,0.6491228070175439,0.6491228070175439,0.6491228070175439,0.6491228070175439,0.6491228070175439,0.6491228070175439,-0.033138401559454134,0.0,0.0,0.0,0.0,0.0
LDA,OSTEO,nopain_v_pain,0.5263157894736842,0.4035087719298245,0.6140350877192983,0.4736842105263158,0.631578947368421,0.6491228070175439,0.6491228070175439,0.3859649122807017,0.3157894736842105,0.6491228070175439,-0.13255360623781676,-0.12280701754385959,-0.19883040935672525,0.0,0.0,0.0
SVM,OSTEO,nopain_v_pain,0.6491228070175439,0.6491228070175439,0.631578947368421,0.5964912280701754,0.631578947368421,0.6491228070175439,0.6491228070175439,0.6140350877192983,0.631578947368421,0.6491228070175439,-0.015594541910331383,-0.01403508771929829,-0.01754385964912286,0.0,0.0,0.0
KNN-1,OSTEO,nopain_v_pain,0.5263157894736842,0.4912280701754386,0.5087719298245614,0.5087719298245614,0.3684210526315789,0.4035087719298245,0.3508771929824561,0.3157894736842105,0.456140350877193,0.6491228070175439,-0.2124756335282651,-0.27017543859649124,-0.2748538011695907,-0.1228070175438597,-0.19298245614035087,-0.19298245614035087
KNN-2,OSTEO,nopain_v_pain,0.3859649122807017,0.43859649122807015,0.4736842105263158,0.42105263157894735,0.3333333333333333,0.4035087719298245,0.3508771929824561,0.4035087719298245,0.4736842105263158,0.6491228070175439,-0.23976608187134507,-0.256140350877193,-0.23976608187134513,-0.17543859649122806,-0.17543859649122806,-0.17543859649122806
KNN-3,OSTEO,nopain_v_pain,0.543859649122807,0.4912280701754386,0.3684210526315789,0.631578947368421,0.3333333333333333,0.3684210526315789,0.3508771929824561,0.5789473684210527,0.5789473684210527,0.6491228070175439,-0.17738791423001954,-0.2070175438596492,-0.14619883040935677,-0.01754385964912286,-0.07017543859649122,-0.07017543859649122
KNN-4,OSTEO,nopain_v_pain,0.5614035087719298,0.4912280701754386,0.3333333333333333,0.5087719298245614,0.3508771929824561,0.4035087719298245,0.3508771929824561,0.42105263157894735,0.631578947368421,0.6491228070175439,-0.1988304093567252,-0.21754385964912282,-0.18128654970760238,-0.01754385964912286,-0.01754385964912286,-0.01754385964912286
KNN-5,OSTEO,nopain_v_pain,0.543859649122807,0.456140350877193,0.4912280701754386,0.5789473684210527,0.19298245614035087,0.3333333333333333,0.3508771929824561,0.4912280701754386,0.6140350877192983,0.6491228070175439,-0.1988304093567252,-0.25263157894736843,-0.16374269005847952,-0.03508771929824561,-0.03508771929824561,-0.03508771929824561
KNN-6,OSTEO,nopain_v_pain,0.4912280701754386,0.5087719298245614,0.5263157894736842,0.543859649122807,0.19298245614035087,0.3333333333333333,0.3508771929824561,0.456140350877193,0.5614035087719298,0.6491228070175439,-0.20857699805068225,-0.2701754385964913,-0.19298245614035087,-0.08771929824561409,-0.08771929824561409,-0.08771929824561409
KNN-7,OSTEO,nopain_v_pain,0.543859649122807,0.456140350877193,0.5614035087719298,0.5789473684210527,0.6140350877192983,0.5263157894736842,0.3508771929824561,0.5087719298245614,0.5614035087719298,0.6491228070175439,-0.12670565302144243,-0.13684210526315788,-0.17543859649122812,-0.03508771929824561,-0.03508771929824561,-0.08771929824561409
KNN-8,OSTEO,nopain_v_pain,0.4912280701754386,0.4736842105263158,0.5614035087719298,0.543859649122807,0.6140350877192983,0.5263157894736842,0.3508771929824561,0.4736842105263158,0.5964912280701754,0.6491228070175439,-0.13450292397660824,-0.13684210526315788,-0.17543859649122812,-0.03508771929824561,-0.03508771929824561,-0.052631578947368474
KNN-9,OSTEO,nopain_v_pain,0.5614035087719298,0.543859649122807,0.5789473684210527,0.5263157894736842,0.6140350877192983,0.4736842105263158,0.3508771929824561,0.5614035087719298,0.6666666666666666,0.6491228070175439,-0.10721247563352831,-0.11578947368421055,-0.1228070175438597,0.01754385964912275,0.01754385964912275,0.01754385964912275
KNN-10,OSTEO,nopain_v_pain,0.456140350877193,0.456140350877193,0.5263157894736842,0.5789473684210527,0.6140350877192983,0.4736842105263158,0.3508771929824561,0.5263157894736842,0.7017543859649122,0.6491228070175439,-0.1286549707602339,-0.11578947368421055,-0.1228070175438597,0.05263157894736836,0.05263157894736836,0.05263157894736836
KNN-20,OSTEO,nopain_v_pain,0.6491228070175439,0.5263157894736842,0.5614035087719298,0.4912280701754386,0.4912280701754386,0.4912280701754386,0.3508771929824561,0.6491228070175439,0.5789473684210527,0.6491228070175439,-0.11695906432748526,-0.13684210526315788,-0.1228070175438597,0.0,0.0,0.0
Logistic Regression,OSTEO,duloxetine_v_nopain,0.6666666666666666,,0.2307692307692308,0.6666666666666666,0.41025641025641024,0.20512820512820512,0.0,0.2307692307692308,0.20512820512820512,0.5128205128205128,-0.1858974358974358,-0.3025641025641025,-0.36752136752136744,0.15384615384615385,-0.10256410256410253,-0.28205128205128194
LDA,OSTEO,duloxetine_v_nopain,0.4358974358974359,,0.15384615384615385,0.6410256410256411,0.6410256410256411,0.20512820512820512,0.0,0.41025641025641024,0.41025641025641024,0.5128205128205128,-0.1506410256410256,-0.17948717948717946,-0.2393162393162393,0.1282051282051283,0.1282051282051283,-0.10256410256410253
SVM,OSTEO,duloxetine_v_nopain,0.6666666666666666,,0.6153846153846154,0.6410256410256411,0.5897435897435898,0.41025641025641024,0.5128205128205128,0.35897435897435903,0.5641025641025641,0.5128205128205128,0.03205128205128205,-0.02564102564102555,-0.03418803418803412,0.15384615384615385,0.07692307692307698,0.05128205128205132
KNN-1,OSTEO,duloxetine_v_nopain,0.5128205128205128,,0.38461538461538464,0.6666666666666666,0.5128205128205128,0.41025641025641024,0.4871794871794872,0.38461538461538464,0.4871794871794872,0.5128205128205128,-0.03205128205128205,-0.056410256410256376,-0.05982905982905978,0.15384615384615385,0.0,-0.02564102564102555
KNN-2,OSTEO,duloxetine_v_nopain,0.6153846153846154,,0.4871794871794872,0.5897435897435898,0.4615384615384616,0.4615384615384616,0.4871794871794872,0.5384615384615384,0.4871794871794872,0.5128205128205128,0.0032051282051283048,-0.02564102564102555,-0.008547008547008517,0.10256410256410264,0.02564102564102566,0.02564102564102566
KNN-3,OSTEO,duloxetine_v_nopain,0.5897435897435898,,0.35897435897435903,0.6923076923076923,0.4871794871794872,0.4615384615384616,0.4871794871794872,0.4615384615384616,0.5384615384615384,0.5128205128205128,-0.0032051282051280827,-0.02564102564102555,-0.017094017094017033,0.17948717948717952,0.02564102564102566,0.02564102564102566
KNN-4,OSTEO,duloxetine_v_nopain,0.5641025641025641,,0.5641025641025641,0.6153846153846154,0.41025641025641024,0.4871794871794872,0.4871794871794872,0.4358974358974359,0.5128205128205128,0.5128205128205128,-0.0032051282051281937,-0.046153846153846156,-0.03418803418803412,0.10256410256410264,0.0,0.0
KNN-5,OSTEO,duloxetine_v_nopain,0.5384615384615384,,0.5641025641025641,0.6666666666666666,0.41025641025641024,0.41025641025641024,0.4871794871794872,0.5384615384615384,0.5128205128205128,0.5128205128205128,0.0032051282051281937,-0.04102564102564099,0.0,0.15384615384615385,0.02564102564102566,0.02564102564102566
KNN-6,OSTEO,duloxetine_v_nopain,0.4871794871794872,,0.5128205128205128,0.6153846153846154,0.4358974358974359,0.4871794871794872,0.4871794871794872,0.5128205128205128,0.4615384615384616,0.5128205128205128,-0.012820512820512775,-0.03589743589743588,-0.02564102564102555,0.10256410256410264,0.0,0.0
KNN-7,OSTEO,duloxetine_v_nopain,0.5384615384615384,,0.5897435897435898,0.6410256410256411,0.6153846153846154,0.28205128205128205,0.4871794871794872,0.4615384615384616,0.5384615384615384,0.5128205128205128,0.0064102564102564985,-0.03589743589743588,-0.017094017094017033,0.1282051282051283,0.10256410256410264,0.02564102564102566
KNN-8,OSTEO,duloxetine_v_nopain,0.5128205128205128,,0.6153846153846154,0.6666666666666666,0.6666666666666666,0.28205128205128205,0.4871794871794872,0.3076923076923077,0.4871794871794872,0.5128205128205128,-0.009615384615384581,-0.0666666666666666,-0.08547008547008539,0.15384615384615385,0.15384615384615385,-0.02564102564102555
KNN-9,OSTEO,duloxetine_v_nopain,0.5641025641025641,,0.5128205128205128,0.6666666666666666,0.6666666666666666,0.4358974358974359,0.4871794871794872,0.4358974358974359,0.5384615384615384,0.5128205128205128,0.02564102564102566,0.0,-0.02564102564102555,0.15384615384615385,0.15384615384615385,0.02564102564102566
KNN-10,OSTEO,duloxetine_v_nopain,0.4871794871794872,,0.6410256410256411,0.6410256410256411,0.6666666666666666,0.5641025641025641,0.4871794871794872,0.4358974358974359,0.5384615384615384,0.5128205128205128,0.044871794871794934,0.025641025641025772,-0.02564102564102555,0.15384615384615385,0.15384615384615385,0.02564102564102566
KNN-20,OSTEO,duloxetine_v_nopain,0.5641025641025641,,0.4358974358974359,0.6923076923076923,0.6923076923076923,0.5128205128205128,0.5128205128205128,0.35897435897435903,0.28205128205128205,0.5128205128205128,-0.0064102564102563875,-0.041025641025641046,-0.1282051282051282,0.17948717948717952,0.17948717948717952,0.0
Logistic Regression,OSTEO,duloxetine_v_pain,0.6607142857142857,,0.6607142857142857,0.6428571428571429,0.6607142857142857,0.6607142857142857,0.6607142857142857,0.6607142857142857,0.6607142857142857,0.6607142857142857,-0.0022321428571427937,0.0,0.0,0.0,0.0,0.0
LDA,OSTEO,duloxetine_v_pain,0.4642857142857143,,0.6428571428571429,0.6071428571428571,0.6607142857142857,0.6607142857142857,0.6607142857142857,0.42857142857142855,0.375,0.6607142857142857,-0.0982142857142857,-0.10357142857142854,-0.17261904761904762,0.0,0.0,0.0
SVM,OSTEO,duloxetine_v_pain,0.6428571428571429,,0.5892857142857143,0.6607142857142857,0.6607142857142857,0.6607142857142857,0.6607142857142857,0.5892857142857143,0.6785714285714286,0.6607142857142857,-0.017857142857142905,-0.010714285714285676,-0.017857142857142794,0.017857142857142905,0.017857142857142905,0.017857142857142905
KNN-1,OSTEO,duloxetine_v_pain,0.5357142857142857,,0.5714285714285714,0.5892857142857143,0.35714285714285715,0.3035714285714285,0.3392857142857143,0.5714285714285714,0.6428571428571429,0.6607142857142857,-0.17187500000000006,-0.21785714285714292,-0.1428571428571428,-0.017857142857142794,-0.017857142857142794,-0.017857142857142794
KNN-2,OSTEO,duloxetine_v_pain,0.4642857142857143,,0.625,0.5178571428571429,0.32142857142857145,0.3035714285714285,0.3392857142857143,0.5892857142857143,0.5178571428571429,0.6607142857142857,-0.20089285714285715,-0.24642857142857139,-0.1785714285714285,-0.0357142857142857,-0.0714285714285714,-0.0714285714285714
KNN-3,OSTEO,duloxetine_v_pain,0.5357142857142857,,0.6428571428571429,0.5714285714285714,0.3928571428571429,0.25,0.3392857142857143,0.7142857142857143,0.6428571428571429,0.6607142857142857,-0.1495535714285714,-0.19285714285714284,-0.09523809523809512,0.0535714285714286,0.0535714285714286,0.0535714285714286
